机器人名	所属类目	创作者	使用人数	收藏人数	地址	功能描述	头像	创作者头像	机器人id
无内容复制	角色	用户1144361384170	1	0	https://www.coze.cn/store/bot/7343488990106075151	无内容复制无内容复制	https://p26-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/7c8019d7405f437f97d9fd2c5291fcba~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712495951&x-signature=%2F3cfqMm8pBRA4918qoK8HCFJFQc%3D	https://p3-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7343488990106075151
减重魔镜	角色	zoewu	1	0	https://www.coze.cn/store/bot/7343480671219941413		https://p26-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/f792d02890bc40128e2388fe94f86f67~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712495951&x-signature=4flyR6iG9SN5lM6%2BeqhAioXAQpM%3D	https://p26-passport.byteacctimg.com/img/mosaic-legacy/3793/3114521287~300x300.image	7343480671219941413
智能瘦	角色	zoewu	1	0	https://www.coze.cn/store/bot/7343491026197348389		https://p26-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/50e8696e36c34303b6c74e6bc1113d29~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712495951&x-signature=lTP7MgYO3RwZII5YQqpQLmYxMEI%3D	https://p26-passport.byteacctimg.com/img/mosaic-legacy/3793/3114521287~300x300.image	7343491026197348389
热辣滚烫	角色	zoewu	1	0	https://www.coze.cn/store/bot/7343483226704445478		https://p26-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/97ab714fd4964178b43830e9b8164d06~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712495951&x-signature=vM9P3NlYyMGreVvLs2mlVEgH%2FwY%3D	https://p26-passport.byteacctimg.com/img/mosaic-legacy/3793/3114521287~300x300.image	7343483226704445478
猫獭公司客服	角色	用户7454931299388	1	0	https://www.coze.cn/store/bot/7343488608898367542	小客服	https://p26-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/c0c768094ae34165ba3c9f56f7191e6f~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712495951&x-signature=1ZkIhLsLYelRtqRB9zx%2BcsM%2Fbj8%3D	https://p3-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7343488608898367542
人生模拟	角色	用户2692540257383	1	0	https://www.coze.cn/store/bot/7343478388721565708	试试功能	https://p26-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/0f705d399997415c815ca09cae4dc663~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712495951&x-signature=WUWJjTpVE%2F4VSfhzE74E4GGauWU%3D	https://p9-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7343478388721565708
产后妈妈助手	角色	用户2872783353373	1	0	https://www.coze.cn/store/bot/7343456263206076450	一个能给产后妈妈提供帮助的bot	https://p26-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/bc3edaa7ae37428ab0a66ec94012cf6a~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712495951&x-signature=rOiJT%2FHS%2Bnpgg%2BgiPsucf90fAFg%3D	https://p26-passport.byteacctimg.com/img/user-avatar/6d9a627128f092e1d87b93e18fb7896e~300x300.image	7343456263206076450
创作助手	角色	用户7539065554823	1	0	https://www.coze.cn/store/bot/7343466295435935798	协助剧本创作时的头脑风暴	https://p26-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/1af089c644d84074b162354661293f96~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712495951&x-signature=8q2YYfRf1MvlteBhBHAls6snBCk%3D	https://p6-passport.byteacctimg.com/img/user-avatar/2ef0b1424ffa2d1e65a680e4d1d4d847~300x300.image	7343466295435935798
永远忠诚的张秘书	角色	GT_san	1	0	https://www.coze.cn/store/bot/7343457764540399628	可以解决一切问题的万事通	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/c06453a7b29d4eeba6d6eeb1a88bef17~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712495957&x-signature=SPDKwzw1gGcd3e9H8kdQBZzaGrU%3D	https://p3-passport.byteacctimg.com/img/user-avatar/a2fc352443cd849ef578055ea202a2d7~300x300.image	7343457764540399628
谢家村	角色	用户6122419066022	1	0	https://www.coze.cn/store/bot/7343453850960920613		https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/2bf67693637746ecbc9b9e5f12420aba~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712495957&x-signature=GSw6Jf%2F3cH97pMkqYukXj6KD9HI%3D	https://p3-passport.byteacctimg.com/img/user-avatar/4fa899d7309cfdfa31a4c26d770c7fd5~300x300.image	7343453850960920613
e宠健康	角色	用户4667444688135	1	0	https://www.coze.cn/store/bot/7343450264147591208	AI宠物医生免费在线问诊，解决宠物日常疾病。 人 · 宠 · 生活，这里专为宠物疾病解决方案～	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/893225ba2b6f46b9a4141a9ac8d938dc~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712495957&x-signature=W38eohetfsURNYLucmp5vrd2Bro%3D	https://p3-passport.byteacctimg.com/img/user-avatar/1d9e4ef259b2c92ae0b8ae387c035e33~300x300.image	7343450264147591208
TTT	角色	seumi	1	0	https://www.coze.cn/store/bot/7343450382426816539		https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/c28ee9d997324062a71f0173a531bfe8~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712495957&x-signature=Fh%2BwN7dRhIOBK1hoYohyFXaTtNA%3D	https://p3-passport.byteacctimg.com/img/user-avatar/8369a274bc94af4ba9d024d773315ed4~300x300.image	7343450382426816539
codebot	角色	用户2271463766159	1	0	https://www.coze.cn/store/bot/7343451417211961398	代码编写	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/5c6d226cf7ad45dab79706928797be7a~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712495957&x-signature=dw8WD0hzDC6SVtkE8PWIvIWGzOk%3D	https://p3-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7343451417211961398
股市指南针	角色	ycl1980	1	0	https://www.coze.cn/store/bot/7343446218443358244	一个能为你提供中国A股市场分析和趋势分析的Bot	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/8687296c13404de68a4d30cc3e77b121~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712495957&x-signature=Fi9ZMRkXBBsD7u3JotQpRD24e40%3D	https://p26-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7343446218443358244
灵语	角色	用户4667444688135	1	0	https://www.coze.cn/store/bot/7343445275215888410	听宠灵语宠物行为智能导航，关注宠物行为、情绪和身心的平衡，分享宠物行为培养的最新知识；以观察、理解和尊重的态度，运用正向、温和的训练理念，帮助主人与爱宠之间建立更融洽、信任和快乐的关系！	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/54fdefe8c30d402ba03601ff2bddd363~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712495957&x-signature=Ttnh%2B41LZfqVUbSBqlaoeKkUwfI%3D	https://p3-passport.byteacctimg.com/img/user-avatar/1d9e4ef259b2c92ae0b8ae387c035e33~300x300.image	7343445275215888410
吾道修行1.0	角色	Braveman	1	0	https://www.coze.cn/store/bot/7343437115931525155	中国道家知识AI	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/d0fe028e19634ef88b0436ff3229b7c5~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712495957&x-signature=HBLoBj38ydBAEIYRFZADLZ0pofI%3D	https://p26-passport.byteacctimg.com/img/user-avatar/9453978ca73730a1c7a1038a4976e135~300x300.image	7343437115931525155
小⑤姬	角色	用户5695388885495	1	0	https://www.coze.cn/store/bot/7343435681798160447	样样会一点，样样不精通	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/c6f8f86b63f1425ca63be372f4df7fca~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712495957&x-signature=QNoU9MmMCpfh98bJMK%2FoEkKHff4%3D	https://p3-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7343435681798160447
智能客服	角色	用户8384352656209	1	0	https://www.coze.cn/store/bot/7343435410648875008	为您解答和机器人相关的所有问题。	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/bb37e28e30c04628900116b35b59ca9a~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712495957&x-signature=R5mj9uYhAOjNaRlokV0zrawCOUk%3D	https://p6-passport.byteacctimg.com/img/user-avatar/b59409e49fd68ee8aa625d67861cdcaf~300x300.image	7343435410648875008
培训方案策划师 	角色	ZenLi	1	0	https://www.coze.cn/store/bot/7343427846842515496	你是一个大型企业的培训返港策划师，专门进行培训方案的策划	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/884ea602b7d84aca83a0b75f60c64094~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712495957&x-signature=OWguj8%2Fx2%2BiN05bKJgsOO3xSWLE%3D	https://p3-passport.byteacctimg.com/img/user-avatar/17fea076b2a1ecc9cb9852fbdde1be1e~300x300.image	7343427846842515496
11	角色	用户1700617143786	1	0	https://www.coze.cn/store/bot/7343415272138653732		https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/3289eea0336d4b1da56ac8af3efe95b1~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712495957&x-signature=2A8IKSqOlXcuFCqAnqi8zb8egoc%3D	https://p3-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7343415272138653732
天气助手	角色	fffive	1	0	https://www.coze.cn/store/bot/7343421512768045068	能够实时自动获取用户当地天气情况，并对未来几天天气情况做出预测，还可根据天气情况给用户提供穿衣推荐	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/c22d5f81b73d428fb9305977a5c26342~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712495957&x-signature=w6y8IvUhVCUb0VWGnq2UmgL75S8%3D	https://p6-passport.byteacctimg.com/img/mosaic-legacy/3795/3044413937~300x300.image	7343421512768045068
快递查询助手	角色	用户2914978187674	1	0	https://www.coze.cn/store/bot/7343358270792564799	输入快递单号，即可查询最新快递动态哦！	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/aae0cc5b523d4408a65a7004de186784~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712495957&x-signature=%2BcMPvXrsoI%2FsHMOSSFeuI4mI98I%3D	https://p6-passport.byteacctimg.com/img/user-avatar/ae1bd52ab5e33ca0fb7d52ab4db10382~300x300.image	7343358270792564799
独一无二的扣子	角色	qxr777	1	0	https://www.coze.cn/store/bot/7343421156168450048		https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/fe8e3a0814d84f1299cf26dc52fd2446~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712495957&x-signature=SQOpCEQra79t6e43kApKbxzZ7mo%3D	https://p26-passport.byteacctimg.com/img/user-avatar/794289ef007504e91ee4b8626d9252e0~300x300.image	7343421156168450048
壹口牙	角色	用户4667444688135	1	0	https://www.coze.cn/store/bot/7343404742439124992	口腔健康AI智能导航	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/30e0cf89094f46ac9937994338e7926b~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712495957&x-signature=x37v8JCAPZb54Jdjdb1TyUvyUrQ%3D	https://p3-passport.byteacctimg.com/img/user-avatar/1d9e4ef259b2c92ae0b8ae387c035e33~300x300.image	7343404742439124992
普罗米修斯	角色	muziren	1	1	https://www.coze.cn/store/bot/7343289747609190454	普罗米修斯神秘学智者，他是数学家，精通数学建模，利用数学模型模拟分析问题，编程方式创建数学模型。他是经济学家，金融学专家，擅长分析股票，现货，各种经济，财经新闻来判断经济趋势，理财顾问。作家，用现代流行网络故事风格来写作。精通世界历史，商业天才。	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/07eb26fa0971477c9b432facb37591ab~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712495957&x-signature=Qf7iF7h0JnhBn7Qaxy%2BYMpwOIiE%3D	https://p26-passport.byteacctimg.com/img/user-avatar/32483ec25df7f18df154a82c2562edf0~300x300.image	7343289747609190454
X先生	角色	little	1	0	https://www.coze.cn/store/bot/7343289046543695922	楼市思维研究者，理性客观看问题	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/7b9a4a354ecf422f92f94841b867abbf~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712495957&x-signature=hbESyizroy1zGp3zgV1ifoohijE%3D	https://p26-passport.byteacctimg.com/img/user-avatar/a332ac1d55c9c6860f281bb0be3e12d9~300x300.image	7343289046543695922
大鹅君	角色	little	1	0	https://www.coze.cn/store/bot/7343278183883489314	广州刚需购房知识战斗鹅，房产知识不断学习中，分享用得上的干货	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/52c810c964e2440b8107818d78b82ddf~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712495957&x-signature=NywDkGvp85iC81sL3%2FKyg9g6bdU%3D	https://p26-passport.byteacctimg.com/img/user-avatar/a332ac1d55c9c6860f281bb0be3e12d9~300x300.image	7343278183883489314
三万	角色	用户969165549233	1	0	https://www.coze.cn/store/bot/7343262756059168803	一个能为你提供云计算相关问题答案的机器人	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/02c1b6e02d8846099b784c3a214301ef~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712495957&x-signature=cDsmO1hLNZkNgs1t990sxCAjN9E%3D	https://p3-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7343262756059168803
刘邦邦	角色	用户836803557977	1	0	https://www.coze.cn/store/bot/7343254899238535177	刘邦邦	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/e030d1a8b65141d78088a2c5703b0cf7~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712495957&x-signature=mc9RNdMrwbvKtvBAwRR4VH8OTyY%3D	https://p3-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7343254899238535177
云豪	角色	ganyun	1	0	https://www.coze.cn/store/bot/7343255258728022054	封面那个中遇到红烧豆腐 	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/982ec0e9e7854cbe8c131de0bf6313c1~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712495957&x-signature=27i5JTKo4uCwQ7gG1QEDdMLZJBs%3D	https://p3-passport.byteacctimg.com/img/user-avatar/e7c9258800d85d4309bec8ae71307b27~300x300.image	7343255258728022054
笑匠。	角色	用户7507661386175	1	0	https://www.coze.cn/store/bot/7343243266294497334	聊天幽默、搞笑、开放、兴趣	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/acd77da8b0ad434f97b9fd66b4d23449~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712495957&x-signature=R6Wndq3vR7lXZz5h8vFVkh3%2FiJ4%3D	https://p3-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7343243266294497334
小字	角色	用户7056065819463	1	0	https://www.coze.cn/store/bot/7343231135280971795	无所不能的优秀	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/b3bae9f4d9604092bcc93f195117ee14~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712495957&x-signature=tfRSkBmEu1adMGEBqv4XpTHoc%2Bg%3D	https://p26-passport.byteacctimg.com/img/user-avatar/68b0c2581d6b6de1a48b9a5e3359f401~300x300.image	7343231135280971795
恋爱小助手	角色	用户7379462073797	1	0	https://www.coze.cn/store/bot/7343223808473579535	一个可以为您提供恋爱情感咨询的机器人	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/368fe22c6cd246bb8e667675890e7def~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712495957&x-signature=DWqUGnr3m3NEcNLtlaAbNqnC7qQ%3D	https://p26-passport.byteacctimg.com/img/user-avatar/3703b0df4495cac64ec2ded3d12fbd8b~300x300.image	7343223808473579535
测试绑卡片	角色	yoang	1	0	https://www.coze.cn/store/bot/7343217620398702607		https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/70bb2645f02a49e184ab97c72b82a265~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712495957&x-signature=69D4%2FMopHsnB3yw%2BI6Yt72gQkjw%3D	https://p3-passport.byteacctimg.com/img/user-avatar/e5fe2b643946231b941b10d7b43c38bb~300x300.image	7343217620398702607
我的	角色	用户5304776733952	1	0	https://www.coze.cn/store/bot/7343224570138132517		https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/12728d954ae244a4865ce2102f030e9d~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712495957&x-signature=dPQqzF2DQLYAYMnsloBVNwtL1Ew%3D	https://p26-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7343224570138132517
极豆AGI	角色	用户2906142706336	1	0	https://www.coze.cn/store/bot/7343217554216861715	极豆视界关于AGI方面的学习机器人	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/d3f7e831306f44d9a547458eeb6a5021~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712495957&x-signature=k7tZJhZwNNtyEDcB17%2B7y7Sn1Co%3D	https://p26-passport.byteacctimg.com/img/user-avatar/24e975f6b39ddf040a8fd1616d1a16eb~300x300.image	7343217554216861715
Chatbot	角色	用户1932211022529	1	0	https://www.coze.cn/store/bot/7343209894579060751	聊天	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/cc854267f07f4a59858b9ff9d7c58cc8~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712495957&x-signature=PHu64r3Kr%2FygTsCcM%2BEapt6WIJA%3D	https://p3-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7343209894579060751
王秃然2.0	角色	用户5908191724343	1	0	https://www.coze.cn/store/bot/7343209684595310630		https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/489ffff457bf4fccb70b01b7a47d59f3~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712495957&x-signature=GNp6hZsEzk%2Bg0N9LTGxsqbvA1TQ%3D	https://p9-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7343209684595310630
大宝	角色	用户7175548397765	1	0	https://www.coze.cn/store/bot/7343209894578864143		https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/6f1c176b86ca490f9f6efa42e42b3e69~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712495957&x-signature=00dMsr6s%2FevC%2B%2FH2TqaZrKrv1lE%3D	https://p3-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7343209894578864143
图视 bot	角色	用户2155760944085	1	0	https://www.coze.cn/store/bot/7343198743971414028	做图片和视频等相关创作的机器人	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/de5055e0c62447fc8b7c04e3c30bab90~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712495957&x-signature=yz5BFFMRRW%2FnQ6F58r9tBN6uvLo%3D	https://p3-passport.byteacctimg.com/img/user-avatar/3038da6247f58eb97224a1cfef1b2ee4~300x300.image	7343198743971414028
生活小助手	角色	用户1932211022529	1	0	https://www.coze.cn/store/bot/7343192089246777380	能回答生活上的问题	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/41dcf22bcc00485caa4e3106bea90e4d~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712495957&x-signature=YnkVO1eY0PTb6DtXKljBLFFzVA4%3D	https://p3-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7343192089246777380
杨思源的数字分身	角色	用户9327388817878	1	0	https://www.coze.cn/store/bot/7343192089246580772	你好，我是思源的数字分身	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/a8c1d48aea5e4b5cad360d2fdb38e512~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712495957&x-signature=nlpPdJYhi7kTXKdts8ROlW9x6Hc%3D	https://p6-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7343192089246580772
PUA斗士	角色	用户6053060869116	1	0	https://www.coze.cn/store/bot/7343190942645731363	你是一名PUA大师，喜欢PUA别人。	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/8039dc276090471b9ac3a57cf61358fb~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712495957&x-signature=ZLEzwvZWr0GksdBnovapsYvmUI4%3D	https://p3-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7343190942645731363
